id,source,sentence_1,sentence_2,label,binary-label
boostcamp-sts-v1-train-3893,nsmc-sampled,보려고 했는데 중간에 껐어요.,끝까지 참고 보려 했지만... 시간 낭비였어요.,1.4,0.0
boostcamp-sts-v1-train-3894,nsmc-sampled,배구선수 김연경 닮은 인도 아이 나오는데...,곽부성 멋있다.,0.0,0.0
boostcamp-sts-v1-train-3895,nsmc-sampled,... 시청률에 속아 넘어갔네요.,.......................평점이 왜 이런가요?,1.0,0.0
boostcamp-sts-v1-train-3896,petition-sampled,문무일 검찰총장 사퇴 요구,문무일 검찰총장 해임청원,3.5,1.0
boostcamp-sts-v1-train-3897,nsmc-sampled,진짜 재밌다.,너무 재밌어요.,4.2,1.0
boostcamp-sts-v1-train-3898,nsmc-sampled,현대의 이기심에 빛나며...,행동의 본질을 보여주는 것...,0.0,0.0
boostcamp-sts-v1-train-3899,slack-rtt,나는 네가 정말 흥분한 것을 느낄 수 있다.,찜질하는 게 설레요.,0.2,0.0
boostcamp-sts-v1-train-3900,petition-sampled,집행유예를 없애 주세요.,제발 말도 안 되는 감형법을 없애주세요.,0.6,0.0
boostcamp-sts-v1-train-3901,petition-rtt,자영업자 569만명에 대한 세무조사 일시연기 취소해달라,자영업자 569만명에 대한 세무조사 일시 중단 취소해달라,3.8,1.0
boostcamp-sts-v1-train-3902,slack-sampled,"네, 동영상 등록 개념보다는 링크를 걸면 슬랙이 내장하고 있습니다.","오, 슬랙, 너는 비디오와 오디오를 공유할 수 있어.",0.6,0.0
boostcamp-sts-v1-train-3903,nsmc-sampled,티비로 봐도 질리지 않는 영화는 정말 재미있어요.,오랜만이지만 그림부터 이야기까지 정말 재밌고 재미있어요.,2.4,0.0
boostcamp-sts-v1-train-3904,nsmc-sampled,태평성대보다 낫다,공포와 눈물이 영화보다 훨씬 낫다.,1.0,0.0
boostcamp-sts-v1-train-3905,slack-rtt,우리 둘 다 집에 머무르는 것을 좋아하는 집신 경향의 공통적인 특징을 알아냈습니다.,두 사람 모두 주부들의 성향이 일반적이라는 사실을 확인했다.,2.0,0.0
boostcamp-sts-v1-train-3906,slack-sampled,아마 <PERSON> 이실듯,이런거 왠지 <PERSON> 님이 엄청 친절하게 잘 알려주실듯…………..ㅎㅎ,0.6,0.0
boostcamp-sts-v1-train-3907,petition-sampled,연말정산제도 개선,초등학생에게 연말정산 교육비가 적용됩니다.,1.0,0.0
boostcamp-sts-v1-train-3908,petition-rtt,농촌의 대형 우유 대리점들이 사은품을 주면서 오랫동안 우유를 판매하는 것이 공정한가?,대형 우유상들이 시골에서 우유를 사은품으로 오랫동안 판매하는 것이 공평할까?,3.8,1.0
boostcamp-sts-v1-train-3909,petition-sampled,문재인 더불어민주당 대통령,"문재인 대통령님, 부탁합니다",1.6,0.0
boostcamp-sts-v1-train-3910,slack-sampled,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,0.0
boostcamp-sts-v1-train-3911,petition-sampled,우리는 청원 운영 방식의 개선을 요구한다.,나는 보호관찰법 조항의 개선을 요구한다.,0.4,0.0
boostcamp-sts-v1-train-3912,petition-sampled,나는 제안된 간호사 처우 개선에 반대한다.,비행기 테러가 궁금해요.,0.0,0.0
boostcamp-sts-v1-train-3913,nsmc-sampled,감정도 없고 재미도 없어요.,그 에피소드를 바로 봤는데 감동도 재미도 없었다.,3.4,1.0
boostcamp-sts-v1-train-3914,nsmc-sampled,"그렇게 웃기진 않지만, 속편이 기대되기는 이번이 처음이다.",솔직히 본지 오래돼서 정확히 기억은 안 나지만 별로였는데 뭘 봐달라는 거야?,0.2,0.0
boostcamp-sts-v1-train-3915,petition-rtt,국토부를 정리해야 합니다,국토부는 청산할 필요가 있다.,4.0,1.0
boostcamp-sts-v1-train-3916,slack-sampled,오! 나도 요즘 다양한 요리를 먹어보고 있는데 멋져!,와! 나도 이곳이 정말 좋아!,0.0,0.0
boostcamp-sts-v1-train-3917,slack-rtt,(이것이 당신이 제안한 것입니다...) 너무 달콤합니다...),(이걸로 프로포즈 했다고 들었는데...) 너무 달아요...),3.8,1.0
boostcamp-sts-v1-train-3918,nsmc-sampled,지루함은 단순한 전개로 이어진다.,주인공의 죽음은 끝났다.,2.4,0.0
boostcamp-sts-v1-train-3919,slack-rtt,관심 있으신 분들은 재미로 보시기 바랍니다.,관심 있으신 분들과 함께라면 재밌어요.,2.0,0.0
boostcamp-sts-v1-train-3920,nsmc-sampled,"클라이맥스까지는 숨을 쉴 수 없고, 그 후에는 매우 흥분된다.",그리고 발전이 허무할 정도로 클라이맥스에서 빠르게 끝났다. 돌아가면서 급하게 끝난 느낌이었다.,1.0,0.0
boostcamp-sts-v1-train-3921,nsmc-sampled,쇼를 해! 쇼! 쇼! 보여줘!,마츠다 쇼타! 멋진 연기.,0.0,0.0
boostcamp-sts-v1-train-3922,petition-sampled,사회복지사 교육 청원,사회복지사의 업무 분담을 결정해 주세요.,1.0,0.0
boostcamp-sts-v1-train-3923,petition-sampled,대기업의 선발주식을 신고할 수 있는 시스템이 필요하다.,국공립대 지역비례선발제를 제안합니다.,0.0,0.0
boostcamp-sts-v1-train-3924,petition-rtt,"e스포츠, 아시안게임, 월드컵에서 1등을 하면 군대를 가지 않는 것처럼 다른 국제대회에서 1등을 하면 안 보내줬으면 좋겠다.","다른 국제대회에서 우승하면 e스포츠, 아시안게임, 월드컵에서 1등을 하면 군대 안 갔으면 좋겠다.",4.4,1.0
boostcamp-sts-v1-train-3925,slack-sampled,그 질문은 결국 해고되었다 하하.,그건 말이 되는 질문들이야 하하.,0.4,0.0
boostcamp-sts-v1-train-3926,petition-sampled,지지율이 조작되는 정부다.,문재인 대통령 지지율 조사!,1.2,0.0
boostcamp-sts-v1-train-3927,petition-sampled,김명수 대법원장 해임,김명수 대법원장 임명 반대합니다!!,2.0,0.0
boostcamp-sts-v1-train-3928,slack-sampled,나중에 당신과 함께 일하게 되어 기쁩니다!,다음 번에는 우리가 더 오래 대화할 수 있었으면 좋겠어!,1.0,0.0
boostcamp-sts-v1-train-3929,nsmc-sampled,멋진 배우들이 나와서 보다가 잠이 들었어요.,나는 심심해서 잠이 들었다.,2.6,1.0
boostcamp-sts-v1-train-3930,nsmc-sampled,정말 멋져요!,역시 이연걸!,0.4,0.0
boostcamp-sts-v1-train-3931,slack-sampled,가수 가인2는 슈가맨같다.,가수 가인2가 요즘 핫해요.,2.0,0.0
boostcamp-sts-v1-train-3932,nsmc-sampled,"나는 한국 영화를 정말 좋아하지만, 이것은 아니다.",그건 정말... 이거 아니야.,2.6,1.0
boostcamp-sts-v1-train-3933,petition-sampled,공적 연금 통합 바람.,공적연금 상한제 적용.,1.0,0.0
boostcamp-sts-v1-train-3934,nsmc-sampled,그것은 매우 몰입적이고 재미있다.,당신은 너무 몰입하고 재미있어요. 평점이 너무 낮습니다.,2.6,1.0
boostcamp-sts-v1-train-3935,nsmc-sampled,제임스 우즈의 연기는 최고다.,James Franco는 더 나은 배우입니다.,0.6,0.0
boostcamp-sts-v1-train-3936,petition-sampled,국토안보부를 설치해주셔야 합니다,여성가족부를 없애고 사회복지부를 만들어 달라.,0.4,0.0
boostcamp-sts-v1-train-3937,petition-sampled,공무원 24에 대해서요.,에너지 변환에 대해...,0.0,0.0
boostcamp-sts-v1-train-3938,slack-rtt,부트캠프 운영하시면서 생긴 에피소드들 너무 재밌었습니다!,신병 훈련소 동안 있었던 에피소드들은 정말 재미있었어요!,4.2,1.0
boostcamp-sts-v1-train-3939,nsmc-rtt,혼자 본 적 있어,나는 내 딸과 단둘이 그것을 보았다.,4.0,1.0
boostcamp-sts-v1-train-3940,slack-rtt,오랜만에 내 어릴적 사진을 찾았으니... 던지기...,"어렸을 때, 나는 오랜만에 내 사진을 발견했다. 던져버려...",3.4,1.0
boostcamp-sts-v1-train-3941,slack-rtt,더 궁금하신 점 있으시면 말씀해주세요!,더 궁금하신 점 있으시면 말씀해주세요!!,3.6,1.0
boostcamp-sts-v1-train-3942,slack-rtt,일상을 여행처럼 살고 싶어서 매일 다른 카페에 가서 일해요 ㅋㅋ,저는 일상을 여행처럼 살고 싶어서 매일 다른 카페에 가서 일을 해요.,4.0,1.0
boostcamp-sts-v1-train-3943,petition-sampled,제주도에서 온 예멘 난민들을 위한 청원입니다.,제주도 예멘 난민 입국 반대합니다.,1.4,0.0
boostcamp-sts-v1-train-3944,petition-sampled,나는 암호화폐를 퍼뜨리는 것에 반대한다.,나는 암호화폐 거래소 폐쇄에 찬성한다.,1.4,0.0
boostcamp-sts-v1-train-3945,petition-sampled,정형식 판사 파면해야,정형식 판사를 파면해 주세요.,4.0,1.0
boostcamp-sts-v1-train-3946,nsmc-rtt,최고의 영화인데 연출이 좀 아쉬웠어요.,좋은 영화인데 연출이 좀 아쉬워요.,3.6,1.0
boostcamp-sts-v1-train-3947,petition-sampled,"대한항공, 태극마크를 사용하지 말라는 한국 청원",기업 비닐과 스티로폼 사용을 규제해달라는 탄원서를 제출합니다.,0.4,0.0
boostcamp-sts-v1-train-3948,slack-sampled,선유도 공원이 예쁘다고요?,오 광교 호수공원은 정말 예쁘다!!,1.2,0.0
boostcamp-sts-v1-train-3949,slack-sampled,이 기사는 잔디 깎기를 통해 개발자의 연봉이 높아짐에 따라 IT 구조가 어떻게 변화할 것인지 설명한다.,나는 요즘 개발자의 월급 인상 소식을 자주 듣는다.,1.8,0.0
boostcamp-sts-v1-train-3950,nsmc-sampled,이 영화 때문인가요?,비극적이네요.,0.0,0.0
boostcamp-sts-v1-train-3951,slack-sampled,항상 듣기 좋아요 ㅋㅋ,"오, 이거 좋네 하하",2.6,1.0
boostcamp-sts-v1-train-3952,slack-sampled,다 들었기 때문에 괜찮아요!,나는 이전 것을 제출해도 괜찮아!,0.8,0.0
boostcamp-sts-v1-train-3953,petition-rtt,"초·중·고등학교 수업에서는 노동법, 소년범죄에 대한 처벌, 처분에 따른 처분을 가르쳐야 한다.","초중고교에서는 노동법과 소년범 처벌, 처분이 가르쳐져야 한다.",4.4,1.0
boostcamp-sts-v1-train-3954,slack-sampled,"내 고양이였으면 좋았을 텐데, 인터넷에서 이걸 찾았어.",우리 멤버들이 홍콩에 오면 꼭 데리고 가고 싶은 식당이에요.,0.0,0.0
boostcamp-sts-v1-train-3955,slack-rtt,"좋아, 일어나!",대단하다. 일어나!,0.6,0.0
boostcamp-sts-v1-train-3956,petition-sampled,청소년법은 강화될 필요가 있다.,우리는 청소년법을 폐지할 필요가 있다.,1.2,0.0
boostcamp-sts-v1-train-3957,nsmc-sampled,"여러분이 더 많이 알수록, 여러분은 더 역겨운 유명인사입니다!",지금도 가끔 생각나는 영화!,0.0,0.0
boostcamp-sts-v1-train-3958,slack-sampled,많은 FIY 그림을 가지고 있는 것은 매우 좋다.,"오, 추천해주셔서 감사합니다 iIFYI",0.6,0.0
boostcamp-sts-v1-train-3959,nsmc-sampled,나는 배우들의 대사에 토할 뻔했다.,배우들의 연기는 볼 만하다.,0.4,0.0
boostcamp-sts-v1-train-3960,slack-sampled,첫 번째 사진은 계획한 것처럼 포즈가 달라요 ㅋㅋ,사진 속의 내 포즈가 조금 낯설다.,1.0,0.0
boostcamp-sts-v1-train-3961,slack-sampled,다음에 또 얘기하자!,다음에 또 이야기해요!,4.6,1.0
boostcamp-sts-v1-train-3962,slack-sampled,처음부터 끝까지 재미있는 이야기라서 시간 가는 줄 몰랐어!,나는 정말 시간 가는 줄도 모르고 재미있었어!,3.0,1.0
boostcamp-sts-v1-train-3963,petition-sampled,동물/애완동물 보호법 1회 이상 참고하시기 바랍니다.),"우리 아이들은 공정한 사회에서 살 수 없을까?_(적폐청산, 정형식 판사)",0.0,0.0
boostcamp-sts-v1-train-3964,petition-sampled,"대통령님, 이것 좀 보세요","대통령님, 재난 피해자들을 도우십시오",0.5,0.0
boostcamp-sts-v1-train-3965,petition-sampled,국회가 열리지 않으면 의원들의 급여가 정지된다.,국회 출석 및 출석률이 낮은 의원 제명,1.2,0.0
boostcamp-sts-v1-train-3966,nsmc-sampled,재밌어요. 모두의 평점은...,그 영화는 재미있다.ㅎㅎ,1.0,0.0
boostcamp-sts-v1-train-3967,slack-sampled,다음은 전형적인 예입니다.,예약은 필수입니다!,0.0,0.0
boostcamp-sts-v1-train-3968,slack-sampled,이거 너무 웃겨.,3년만이라 너무 설레였다.하하하.,0.0,0.0
boostcamp-sts-v1-train-3969,nsmc-sampled,나는 그 이야기가 빨라서 좋다.,"멋진 연기, 멋진 스토리, 빠른 전개!",3.0,1.0
boostcamp-sts-v1-train-3970,petition-sampled,문무일을 체포해 주세요,문무일 대통령을 즉각 해임해 주십시오.,1.8,0.0
boostcamp-sts-v1-train-3971,slack-sampled,두 개 드릴 테니 밥그릇에 가까운 건 안 마실게요.,둘에서 20cm 정도 떨어뜨릴 테니까 골고루 마실게요.,0.4,0.0
boostcamp-sts-v1-train-3972,petition-sampled,십대들에게 투표할 권리도 만들어라.,성인들이 성인 콘텐츠를 소비할 수 있는 권리를 보장한다.,0.4,0.0
boostcamp-sts-v1-train-3973,nsmc-sampled,영화가 끝났을 때 나는 시간 가는 줄 몰랐다.,"영화를 본 후, 나는 담배를 많이 피우고 있다.",1.5,0.0
boostcamp-sts-v1-train-3974,nsmc-sampled,감독님이 무슨 말씀을 하시려는지 모르겠어요.,원장님께서 무슨 말씀을 하시려는지...,4.2,1.0
boostcamp-sts-v1-train-3975,nsmc-sampled,"반전은 없었고, 이야기는 뻔했고, 지루해서 죽을 뻔했다.",뻔한 이야기지만 보는 내내 지루하지 않고 떨렸다.,1.4,0.0
boostcamp-sts-v1-train-3976,nsmc-rtt,결국 바니는 사랑으로 구원받고 죽음으로 용서받았다.,결국 바니는 사랑으로 구원받았고 죽음으로 용서받았다.,3.4,1.0
boostcamp-sts-v1-train-3977,petition-sampled,가슴에서 흐르는 눈물,너무 억울해서 글을 올립니다.,0.6,0.0
boostcamp-sts-v1-train-3978,petition-rtt,환경친화적 개발팀 500명 구성 제안,500명 규모의 친환경 개발팀 구성 제안,4.6,1.0
boostcamp-sts-v1-train-3979,nsmc-sampled,시대가 바뀌어도 보고 싶은 영화다.,시대가 바뀌어도 그의 연기는 빛난다... 정말 놀랍군요!,2.6,1.0
boostcamp-sts-v1-train-3980,nsmc-sampled,충성심! 충성심! 충성심!,민주화 민주화 민주화!!!,0.0,0.0
boostcamp-sts-v1-train-3981,nsmc-sampled,"""바두""의 추억이 다시 재미있다.",내가 최근에 본 가장 지루한 영화,0.4,0.0
boostcamp-sts-v1-train-3982,nsmc-sampled,"오, 오래 남았어.",많이 남는다 하하,4.0,1.0
boostcamp-sts-v1-train-3983,nsmc-sampled,올해 한국 사극은 뭐가 문제야?,일본 영화는 왜 이렇게 지루해?,0.0,0.0
boostcamp-sts-v1-train-3984,nsmc-sampled,나는 내 인생에서 그런 오프닝 스토리를 본 적이 없다.,나는 그렇게 유행하는 감독은 본 적이 없다.,0.2,0.0
boostcamp-sts-v1-train-3985,nsmc-sampled,다크나이트와 함께한 최고의 영웅 영화,히트 드라마 각시발도 제대로 된 영웅이다.,1.2,0.0
boostcamp-sts-v1-train-3986,nsmc-sampled,솔직히 별 생각 없이 보면 정말 재미있는 영화야.,생각 안 하면 너무 재밌어.,3.6,1.0
boostcamp-sts-v1-train-3987,nsmc-sampled,내가 가장 좋아하는 영화야.,내가 제일 좋아하는 영화야. 난 그걸 추천한다.,3.0,1.0
boostcamp-sts-v1-train-3988,slack-rtt,이것 좀 보시고 괜찮으시다면 공유해 드릴 수 있을 것 같아요!,이것을 확인하고 마음에 들면 공유하세요!,3.6,1.0
boostcamp-sts-v1-train-3989,slack-sampled,나는 네가 밥과 물을 멀리하는 것을 추천한다!,"만약 여러분이 관심이 있다면, 한 번 보세요!",0.0,0.0
boostcamp-sts-v1-train-3990,slack-sampled,"오, 신경 써... 그것은 결국 우리 가족의 문제였다.","아, 오른쪽에 있는 점.",0.0,0.0
boostcamp-sts-v1-train-3991,petition-rtt,북한의 인권 유린을 기억하세요.,북한의 인권 침해를 기억하세요.,4.2,1.0
boostcamp-sts-v1-train-3992,petition-rtt,대학병원의 PA 간호사,대학병원의 PA 간호사,5.0,1.0
boostcamp-sts-v1-train-3993,slack-sampled,포즈는 몸과 마음을 진정시키는 내면의 조각이다.,번개가 난 위치가 상현사무소인가요?,0.0,0.0
boostcamp-sts-v1-train-3994,petition-sampled,건설업을 구하라.,제발 살려주세요,0.4,0.0
boostcamp-sts-v1-train-3995,slack-rtt,"와, 정말 집처럼 생겼구나!","와, 정말 집이구나!",3.8,1.0
boostcamp-sts-v1-train-3996,petition-sampled,미세먼지 명칭 변경 및 해결 요청,미세먼지 포집 배출약 개발 및 유통 요청,1.0,0.0
boostcamp-sts-v1-train-3997,petition-rtt,오늘까지 국민연금 적자가 얼마나 되나요?,오늘까지 국민연금 적자가 얼마나 되나요?,4.8,1.0
boostcamp-sts-v1-train-3998,petition-sampled,사실이 아닌 선동적인 탄원서를 삭제해 주세요.,30일 동안 20만명 이상이 청원에 동의했더라도 모든 청원을 읽고 필요한 경우 조치를 취해주길 바란다.,0.6,0.0
boostcamp-sts-v1-train-3999,nsmc-sampled,로다주 때문에 너무 우쭐해 ㅋㅋㅋ,로그인한 지 꽤 오래되었다.,0.0,0.0
boostcamp-sts-v1-train-4000,petition-rtt,자동차 보험 과실비율과 보험료 제도를 수정해 주세요.,자동차 보험 과실비율과 보험료 제도를 개정해 주세요.,4.0,1.0
boostcamp-sts-v1-train-4001,petition-sampled,이화여대 목동병원은 강력한 조치가 필요하다.,이화여대 목동병원에 대한 전방위 특별감사를 진행해주시기 바랍니다.,2.0,0.0
